Name,P,I,H,D,T,O,S
gAAAAABeSk1L4wyqy3MDnneoSxcfAqtL81_44CV_BqXZOnnYYK6eXHosxo1P_xUi2yDJeZmfy9aA-A0Fw_L0GmUP_6w1fmq4cA==,1,0,0,0,0,0,0
gAAAAABeSk1LuQ-WpeMVApLe7uio9CizLlt2MrdR7eKkkaZ7n0uEgeABw8T0eoATM4fZjBsk9hCBbsRSYvXMHukVZzHH5kmk8w==,1,0,0,0,0,0,0
gAAAAABeSk1LjAHMBtOg3XOoZN7SD2rsdVtsUuzJZ85bYI6pPGUO_cl-5q7J1VoZ7i3uvfGQ-cNHcU8YflrD9D7tsenUf0Wn6w==,1,0,0,0,0,0,0
gAAAAABeSk1LUq1sx7hv1Lh86P1Pies5nX2fzFIoMB1Sg-1u_MSAcy07EZsUAQxGOebVgM7qgE84aTncQY3nUxn0DJKgmYXXcA==,1,0,0,0,0,0,0
gAAAAABeSk1LwYtE-q6neyETG7Yi3VyiTiMFWwwSP1Fp2mO3W8DyvjvQk1AdtAvIDoYupCsHHiZ7C6ayIkHmy9QVVRn2uakHCA==,1,0,0,0,0,0,0
gAAAAABeSk1LdpzUSCzQrr0srvNGSSbfd8Dd-caWAQ6n-cwTga1AAT0vAcDncG9jNMlvN-o18Ly6FLevD9hNBev5u_7QizOw7w==,1,0,0,0,0,0,0
gAAAAABeSk1L2kcvTW4N5JmZ1y-yZqQk8hDvkkXCpoquO2eLEQ5qr_ybCRVKN-DBrZn8DxeW8dZ1ro_xUURyGFh7Ut5GmLDSsg==,1,0,0,0,0,0,0
gAAAAABeSk1Lgm8Ge8DWK5rYJmkVeXpk9nYYkXc11YzeyYtVDI7qb84F_MEJJWTQxlkBLM9nltqJ_pugdGz08dfFc1NqKRt3Lw==,0,1,0,0,0,0,0
gAAAAABeSk1LMw4yRm6Nop7G-nYJ9n5dDcq-2Yr1Gj7kIVEywCZKdLW3gv7KSSzYE6z6ihLP3WGOCVz7-m68M_OAg8ai5wpfBg==,0,0,0,0,0,1,0
gAAAAABeSk1LKCYuYMYah4pthBBRvmAjBpLyb796cRY4iyyoSsti6gUPpBl_3pJLEKGgWil5Oq7_QggGoYQ7TXapcRmSKVCrbw==,1,0,0,0,0,0,0
gAAAAABeSk1L1XUWeoMhN0LXcphgFrrvq-9rR0iYN9kyPXhixQEV839vIinjRej9Hkto8OhlRqWRaugTo5nHt1pqeZ3KzV_2rQ==,1,0,0,0,0,0,0
gAAAAABeSk1L_xRtLPadfUSgeoR7w2LOz9iC2RbYIMb-PZdbn_zaXHnsE7AjIzX7I7_T1l8IAkvVBnrAOUFXSsfQRPrXhk_bgg==,0,1,0,0,0,0,0
gAAAAABeSk1L4_GO9fomVrPN-e2r5MWjBFfNYT0ppIpBzX9g37uaEl7BHAn25Aakq5Hqd82jRbsy6lB85bKcSHJZ4NiJOUH0Og==,1,0,0,0,0,0,0
gAAAAABeSk1LWUvoxrHbRBjSTkQe4nwFmumFyHbgBZsbiZoiWrIIpBrXFaN-moqF14tG50b3qdQXMuAOo49OyWPXeqEiiv9gjw==,1,0,0,0,0,0,0
gAAAAABeSk1LJXv-rKtRrF0snKcODkEb_MScepTB5lLSAFBmTwyJBitStX8fYxxit-dpn0ouk9A0GD9gB8yw8DTEGH5iGDK2Zg==,1,0,0,0,0,0,0
gAAAAABeSk1Luz7eZsBIdjnvSc-VU990HGcce6yJwqsDIlTFGPElaqW6ojti1CMDBHG83-FQIlYNX-BqaWBiONMYxAstX_T6gQ==,0,1,0,0,0,0,0
gAAAAABeSk1LmKhOL7VgzAAP7RaEpwnxc4vFxtIMEtkEfGzbO-TbguHQur-it0AmbZLKlWPT-5Vkx5O1-aQ3Pbx9_IauaG7C1g==,0,1,0,0,0,0,0
gAAAAABeSk1L-Irvw4lNZeuJYgIq0o_gcrnHuxVD4oeI_mMPdQ9yTDl6bNNsRyIBuwVMZ4taLvLKe60YA-4545zNJokgpmuOwg==,1,0,0,0,0,0,0
gAAAAABeSk1LFt6Qx8_WXk1CwU4fIMEApRRNTX3y1-O91P-UKP_yCFW6O2dRpYS9UsoLN3rYf4AlOd3E2CPV9GKn_EI8oJF2MQ==,0,1,0,0,0,0,0
gAAAAABeSk1LAin9mjNlvcz5eHK7pRlebPzs3Zh2fluoulqrbYfMTjhRm4OV5n42xK3PmCTY18M0PrE0aea5eYp0fw2Wve6AyA==,1,0,0,0,0,0,0
gAAAAABeSk1LtwijwvNPlL2yyNKkthqH675ev-P27Sqht8_L93zlakfFCJVhMkiavhf-jXfwlOcjzjEakO00WjuwLozFXDBQhg==,1,0,0,0,0,0,0
gAAAAABeSk1LN7JIQbp0JpBD5z477Mc6oLR942a5BFz0dEJKI9F8BkTIxPG9F5zLOpljxg01138Z9Ft2zvHKMSmTSz7VQnlhAA==,0,1,0,0,0,0,0
gAAAAABeSk1LAvXpaJoWllvYOe1SKBt3dx0nN7WM211tMCr6ngOys9CotwblEgrSu8cwVg3zcZIe6Sviwf5jA_lh0Xn4lsi9Mg==,1,0,0,0,0,0,0
gAAAAABeSk1LlaGw53Zo1lh4XxOBVZ-QdSFMefWNcKvlGZjpOrT_RbD74QOiVWvZtMrFDRUxntIRoOJg7WSoHmwB_ObzW8l7FQ==,1,0,0,0,0,0,0
gAAAAABeSk1Lc2yc6fORorK2mvRnLlvnDPNhpKgcSPUxI3mQ9ha0ZqnGRhsh46dFN-4qgfjWL1AtT3SH4W-7EytDpRGh3jE5mQ==,1,0,0,0,0,0,0
gAAAAABeSk1L-MSW-vOTP0KjIWf2AUKcWB40vGDB9cFrFHEdkh-ewne-9xTp593jn6RLhlm_Bq7vqEyYettsS7IfjnabjKbwOw==,0,0,0,0,0,0,1
gAAAAABeSk1LHoyUqKP24XawrGPl2fE-gPEN09GyqHaAGS1O5uekojcxyJuBuQImu1zhwQkSAB8RgPERCUl63G9WN29BfgKoVA==,0,0,0,1,0,0,0
gAAAAABeSk1LvarEvzaO-SNtUXZQLe_sRz-IbyQ3wRz2i-LrGFh28tVzyW6tUaYI2CkUz2Q6L1zyIHt3KWdxVTVTPkBJFgKiyw==,1,0,0,0,0,0,0
gAAAAABeSk1LqrDD_s0gWxXQcctybWls7bzWGIunWtNa3OQ3onQ2wrQ-WZhCunx5zdyZ0Oqw8Wbl7fJUPi_YtmLPBkB1WL7fWw==,1,0,0,0,0,0,0
gAAAAABeSk1LlaWd4h3y1pkHxFceoXvqvY2J29GpIRRe2xW3rRYI4dxUV0CZFOZRo7UrpD4tY6PNALhveECC2wkGmuIjBvgWDw==,0,1,0,0,0,0,0
gAAAAABeSk1LAw7MNwPKIsV1oJArnfN00BdNOCspkvyusvkoB8B6Lv0TDIHT6vlGb-UF1Zsna06InG1CSE58MCSxRHHmssEA4w==,1,0,0,0,0,0,0
gAAAAABeSk1LQcXT8E2WrEAqNCUS8-eSnI95oO8hnfoZWvQ6uokHj94NLzNP2_TNuvK6mIsZJoijYcBig0qmSPjFleF7sH2efA==,0,1,0,0,0,0,0
gAAAAABeSk1Lzhegc3NzXd5hRVOG4Y5Zv-IccGdWbQ7ifd8XwQNGyPZNrrhq6mmp-88rLZa2l8s6gOUtakvq4cJfZj3t-0Vu9w==,0,1,0,0,0,0,0
gAAAAABeSk1LMc08cO1QbLf4ONzcZipirQi40jy9ah7JhzUdF2evvJ36kRsJym4V4rNpmAG2-cDDO4vXFg2ZnUqJEucgCoXO9g==,1,0,0,0,0,0,0
gAAAAABeSk1Ltzg5TtpTZfps_WCviZbo4uBasT3gssXFOQU1WCs0Pi2ONAFoX63pED4GWEY8Kk13X7Ki5jDIR-DSuyeUruuyeQ==,1,0,0,0,0,0,0
gAAAAABeSk1LJf7oFJwoaosSCyG_lE5lxOqrto09YLeswkDxs9j7gkjJ_M6RhY-XKiZFTFerC64g4ujODyGRgm4Cqi5DVLtc5A==,1,0,0,0,0,0,0
gAAAAABeSk1Le9BCg0_A-y9D9rGV2BRVOyvgVoH4Vh5U4y5_uTQjqZqYwxVuaT5U-Z5SAc00nSNsTG5NE_yPAFceP9acP3kyDw==,1,0,0,0,0,0,0
gAAAAABeSk1LCq7It9AradVdPAIX4JFtAUcjI8_aB_sL24YCNjE_t2dYbZEPAdeJjcAcTS-DK_DcepNZGfMtSf91FDIG_5q9zw==,0,1,0,1,0,0,0
gAAAAABeSk1LHGY5IDVJ4HB6JyBfDkeiDre2LZqHXRxurF9lbxIfab33qQT2UBG2tJwGRisD6RT48MDh0wrmZu5KvP6mnMKNrg==,0,0,0,1,0,0,0
gAAAAABeSk1Llu3vECrZDDc6xLnP6yz0_LbCykgrvL52TRXH6G026KyWz5Zj0ZWP-YA5A-iZpI2yMVjHa7aSnllesIHm-Oo4VA==,0,1,0,0,0,0,0
gAAAAABeSk1LmFVvsLMs7f9o9PFRolPcBNykp45QTPnG5iBSKjZeILauWmGG_BKBbZ_f00kzzq3HRRIKpIlI0XDpnG7YmieWVg==,0,0,0,0,0,1,0
gAAAAABeSk1LbH1CMpDY5II_1RXOmj4kGcLKYzS8IXbrvgBBzcJVRSZUMILMybAYksnRnSHRF-Q5NGlJOn0mXv2VHNqd7Mowgg==,0,0,0,1,0,0,0
gAAAAABeSk1LKP_xSLd_E-f-_G1bIViIXBs9LL_njBV_V8mGi6Mm1oAVcPka7rn6k02H2LHPsum7p0NPX9xZsERpDd44AcQxzQ==,0,1,0,0,0,0,0
gAAAAABeSk1Lip3OGWWh-_96QTJEcfYCquBJHQdrQdtci-EOQwqaGWMcrUNz2A5QdcpQYK89pbBC__EM07J9O3iGsunu2lrMUg==,1,0,0,0,0,0,0
gAAAAABeSk1L5krxN2D_jiq0vYbiBO2LmPvnIKAa2z4_cUfB_3IKvvmde6jeOuggtIYh2GjxFP3eBn3awmLfo2W0A0-kkhPltg==,1,0,0,0,0,0,0
gAAAAABeSk1L6q5LeJ38irgpdN9bu5KtA4qR3wLXszYjVe0xcbvqW-U2iQGSnn2Cy3bPnZfiF-SuWenlcoKRg7eXfq5FdIw4wQ==,0,1,0,0,0,0,0
gAAAAABeSk1L2uOKJl-g_uWPXQmxAVKZZClpKVSj3qg1XdeTzbuEBYlWWZlhb-8KKJfV9EfqgJ7QazmgAhQ28n8Fm7f7EKsKWQ==,1,0,0,0,0,0,0
gAAAAABeSk1LW4zd4bW2i8DpKfXfKg7WsFm24YqkIvqpC0qFuSTiZEeJqwYcBOdr-X1DSjwUyJbkFTF5nZVCx-wOtl-5dP5j6A==,1,0,0,0,0,0,0
gAAAAABeSk1Lck-4b_O2zEemuh0QWYNWF6cBMUhz4k3vtWa2MgKhC09ItJiFZd_I0tPH7cyvWLV-B_SsrvRxa1joq6jR32ghCA==,1,0,0,0,0,0,0
gAAAAABeSk1LcUg_zfGcUCej366JagfHVLH8p4eBKxDc9rVgyH5tN6wYVYEjWh9WgRE7D0K9gdyDQhvF9dCpAPLsyve_v430sg==,0,1,0,0,0,0,0
gAAAAABeSk1LBadHKAEOKvkpijReUw1nUFV5j-4QSyvF64IYzBMPjpxiJu5c2erUnalyDae5Ex2_2wYvu-bo04RzJGKyTmw2Pg==,1,0,0,0,0,0,0
gAAAAABeSk1LnciNrjix30U0zBEPL0sv1Q1yiYYzCCDGioc7f6zPFvMDPyHgnL2bOLmjfJzPcQUjDo8Asj8w4gzsgsmMnBNKTw==,1,0,0,0,0,0,0
gAAAAABeSk1LPxWBoW3DuStQOEl5Tz4eOzDUzZEhgJ0gH3ewtZyWGRlZsf_GD8Q57cpijESIgl8oG-m01DAhGMCtEuYKWLlSrg==,0,0,0,0,0,0,1
gAAAAABeSk1LaWwmAYH5X1_ZV2MibOhALXOnpUh8fxtkzN88NbIW1aMHJg7jf8wtdAkjR31vUKHitWwrdzJlhO8LD51Gju94kg==,1,0,0,0,0,0,0
gAAAAABeSk1LjboRpOLnpPKmKI9uB-GHOEpPJt0g9KKqBR_NKVsYSvPt3nr5MTSDUzgosL1Ji8Sv3mdg6iuloYtpXQMFAO8Yqw==,1,0,0,0,0,0,0
gAAAAABeSk1Lbm3DP_MrWYuvqxMX7eyLMtQ5vinlUKT-BO8Ile_aAk8nGvhf-VIK3PygUv_N73Nw9t9rjRd8WwP8tvoDghWbhQ==,1,0,0,0,0,0,0
gAAAAABeSk1LZ4CcOJ4CV0lQ9qiHLh8m3OiQ5TDMxRxq5Hxq8q4PdBkjEQzQzvfiNPOLWRqtxbcXkTcwPceMryZL76aVLyAQNw==,1,0,0,0,0,0,0
gAAAAABeSk1Lewp73OboKG9Y2UWUO1TR2cQnc8K0IDd_EXhxFBYiGr2BffBINKVehLT_4WaPMYe4o4URiiLZzhL6KrvKY0sS3A==,0,1,0,0,0,0,0
gAAAAABeSk1L2ryP-N0AiGcgUiLX9jYll4Y2x-7y2Oq6UTHjRgsxB-USIf0jIprWo5pn8l4xTsL38ZVJkNKo9r7q_9eXiy8liQ==,1,0,0,0,0,0,0
gAAAAABeSk1Lqf4jDqZF0YKm_kRoPxBB3Q10q4YZxpBBNzCddQgCelKfeJ2FlpvOFRgw_7MOX_f16qSO4OCE0SxKO2xaCE0ZHg==,0,1,0,0,0,0,0
gAAAAABeSk1LmmXgvdRvcshnvH8R7eEOwB1Z9bGsVHtxIS0nzFt0pp29Z2wHu6XkP4aEuJlE1TECdNLDbIHNirOVYZ1_4BitOw==,1,0,0,0,0,0,0
gAAAAABeSk1LGJCewUlyG_sWHWo4KYRc6O651iKty-yxniJBY7LjLlb4NuV7zS4xOkDCQDac9AVqm4ocCZmYv5jHIqm8KX8SZg==,0,1,0,0,0,0,0
gAAAAABeSk1LsMjw1GxayWWxDp0X7Ac92ExyhUqamKOToI0C8laHLjGBa-QD-nmKW7ukzRkmgHj3xPBVe51wzoUc7aG_iMqXpA==,0,1,0,0,0,0,0
gAAAAABeSk1L5HRsVjGKskQm_fL9p4j-l6NlHNn2pjaeGON5INUYNgqqJf93mj0c--GLTD4r1AWydNE56bzTSkv8lRLEQ1foZQ==,1,0,0,0,0,0,0
gAAAAABeSk1LYRGXNZEVFJWsT_R0hm5ktRw4ObgB-dtEmNyWNDVTSHQmRdQxLy6s6fx8j0CwYwHbKpSdcPi1AL2sXeZ_XoEQHA==,1,0,0,0,0,1,0
gAAAAABeSk1LEX95vc1-YxVbLFvvam_uIpaGgjTmyYEdSR8Uy09fkSpzi3bPqjprcxWUAF6_ANXk6jqACn0zzqz6YintiMp5cQ==,1,0,0,0,0,0,0
gAAAAABeSk1LEJgXG3bbFfDqht87adkDzRRDvQvgzv2rWcOKA3QiyHfd0wHOSWV2Nlle4zqgVK59FlbfIec_wTV2NsMQGzgYtA==,0,1,0,0,0,0,0
gAAAAABeSk1LbVFNCd-SX4FTaiLJcw3WHH6x9I_uFWAslJjzNvU0BDjZEG3ppYoJzIAJm7fjU-ywoYawJd0YZK39-VOEEdxUjA==,1,0,0,0,0,1,1
gAAAAABeSk1Luhdzrnw1np247LEYK8EAVfiB56nuliYPdYICE7I97AnCuOhfef-4IdGcZ8yz1o2jbsGlcT88ZMW-kbBW-AcfiA==,1,0,0,0,0,0,0
gAAAAABeSk1LTmgAPvAS8R9qhU-P9ow3utgKmdectVlj4BYo3DUb1vNR5XKWfPIzwdUkrErlt2r3YoycaLhIfq-XgwP_iH3b8g==,1,0,0,0,0,0,0
gAAAAABeSk1L-Wt_RQ81e8oPEj3j6M3JJ0tCdFB_UUbbMxwfiKvq2PdyHkPhprJ7Q9mi0yk_p1HmAa9CwtYxwCvxb_nZYp3ypA==,1,0,0,0,0,0,0
gAAAAABeSk1La-sKO06D172dLoaheuh_7YJhqSL0ClK0HoyeBUWeToE6NJX7tyk7aL9FHpoHGbiqdeHNpdjgKuVPMHiCq-lI5w==,0,1,0,0,0,0,0
gAAAAABeSk1LaYFn_4WS3oDUETb6C9E_uwwh7NhXn1wun4KGLib-0R8OWOVPNMhl4R3vFu-dJtw5FGIGbYZgWXp2D7ehjkJo-A==,1,0,0,0,0,0,0
gAAAAABeSk1LbQUwTzT1y1_QHEBBR9yMHoCT4Ln6Gr9xV33OubR-TROxiR1k5Xir5YwSM2D8FRky11SGzfD5U5b2eW1sAeaT3Q==,0,1,0,0,0,0,0
gAAAAABeSk1L6u_JNm6nuSuCg1XKGvg_UMZlEw_y3ukiWO8BgsavHQgo39giR70hzlNu4-O-l_ALVQUn_El4t7s5b35Swb25Pg==,0,1,0,0,0,0,0
gAAAAABeSk1LDW-6xxpQY3ZHEUCJQWSSFkK6uNZCFlcDgsFP0OcFtMbImKFNZYxgmTOpv3cAHqcojZlpuWSU7bl5WExecG9phA==,1,0,0,0,0,0,0
gAAAAABeSk1LMoL6K9q-KV0KFxIjqQplyRuQA1btx5vqUu8rjmLXWRABcowSo-Wk1BfApUX4G6l29TT6f5Bh3EENeP3jl4w4VA==,0,1,0,0,0,0,0
gAAAAABeSk1LKXyztjLEzY3Sp2j-DvIpfaYZTcVzIurPOLHKq9fH0pxjvTC_eYInl_T-8SEyDkBzY3sz3SDK3d45jzQS6e01tg==,1,0,0,0,0,0,0
gAAAAABeSk1LjYPThozqbIGIWUWWGlsEC5sPnRWNn5iOtyPZ9uDyhPifbgB_Q4EHGwTjkO78_0AGem3BQ2uwsCJ2GyygcgiLDA==,1,0,0,0,0,0,0
gAAAAABeSk1LjhelO2x314CdO0MIExsJra9ZivVNbDXTpC_6i4S7eo_Y8W2qC6ArHmcMgvfF6m-WsreAG1RYYJdYymSeRFon8g==,0,1,0,0,0,0,0
gAAAAABeSk1L9ngL0Kkl89mBw83NlDy5XYMQ3cLxGU817PGEc9rDP5f_WhHi7oMIUU4RdvThDQnwsYowzxMWN055TFgL3RAHag==,1,0,0,0,0,0,0
gAAAAABeSk1LOr97KphBJVteL226ZcDwtCQzzCQWkD6Be_GD2CRkwYjdOROAiiHBcoxSLMBgDtJKIdLoOKM7i_J6GC-QN90JNA==,1,0,0,0,0,0,0
gAAAAABeSk1LyijSOKJbLZoDz1jGNYTIFwFZ-Zgt0p66qQSgWqv3V45gh03AAPMKIureLbEB7Ezd3jrztWx52cqANpJF_Rwwsw==,0,1,0,0,0,0,0
gAAAAABeSk1LxJg5vsurYAarrrSB0Af1Z2aaC9OxyytMK2vmiiU5hiLb4FYh7ZJLmRdQDtVvDVJnXe28AzPS3PEGdPrh9hOtUg==,1,0,0,0,0,0,0
gAAAAABeSk1L-_hDY2nVN7wwZZetopXoat0MNo5Ly_mIIlsMJ23xa6tFxs2I9u5r1mswW5oDA_A2c8aBDcW08uUjOfslhZyydQ==,1,0,0,0,0,0,0
gAAAAABeSk1L2awIvyvnZnbvfVz63kz1oStV2zUKkxMSr3gnIJ27kjZRo34Iyi_qDMTzkHYAVRVaLXuL3JJgRsKQQli3kN-mXQ==,1,0,0,0,0,0,0
gAAAAABeSk1LJaAn8UpFszy41pZJ9DQFY9ZuGa2izjR2QOmq354FD5ULl3gJKCU6ahQDPl6H9XjoQ_oTmJUfJqur64QSnYANFw==,0,0,0,0,0,1,0
gAAAAABeSk1L0xcmkNM0xLY4eJFHDZoMAAYwImxxFBEk-DIuBXkV5ezscXycSSSfkneVKSTJsM1LvSgiCCWCT9CngglG6WhUaQ==,0,0,0,1,0,0,0
gAAAAABeSk1LKeuCUr_CuHTaKYrOpneqsRIuL5jx7QZt6rTOadT1b5dzkSZr6sJPQT5g8LrngUKUJngTLyJNEE6FXSyKeeY6Ow==,1,0,0,0,0,0,0
gAAAAABeSk1LmvCUaymTG4BuhjYbQj-O9DGaNo9cyT5ShBWEPDpjlCztT_Sbkozkxg5xonevjcYhZs-c8eDWFzyvxTuF712XJw==,1,0,0,0,0,0,0
gAAAAABeSk1L_ZxvDc_u5lV6VIjScVf161Llk-IGRAS7w466zpTqQSYYNnaBb4o0HLvhrhXQTLd4iH0oCOdUXaJ5BQcJrrJEfw==,1,0,0,0,0,0,0
gAAAAABeSk1LiRQhGwmRNBpYQs4N3-XbH0m5txMU-1A5X9w4XpxXv1--fEZI9umaXRUvsUcd7S5F8VpQ0iPLVkKirmeL_jQtcA==,1,0,0,0,0,0,0
gAAAAABeSk1LYxDczeJuHcuv0rRZRqCrmQyksLkyYPXMolrFIFBRAcQtCGNzT1dvE0FU51BO_qqbyzoHbIEXh801vztxLuJX9g==,0,0,0,0,0,1,0
gAAAAABeSk1LHBgf2ZZQBpoYAoAX_LwJLD1qfuBIbwTi6nmT2jjh7OaaPfjeOW47tQuPofsiU8ptx4wDrDo5yiGxH5L-iUiqvA==,1,0,0,0,0,0,0
gAAAAABeSk1LK-QTZTKvQbKOP6ZjJ76Q2gX4iACWrOeWdA6wvi2E9wsSyPdDojR-2VNCUn8ugodV8B1wyeb5eclyylJHVp3S9g==,1,0,0,0,0,0,0
gAAAAABeSk1LAwwVwokzA_cnmIw49A3fShc5_7SGC9-iQcUtSv-yj6Yf3jgLboaEufGqA2-_TcawqYw5sVbT6p__IXQfp9BKdw==,1,0,0,0,0,0,0
gAAAAABeSk1L9gKBoMEx7bNd7LWcFlDn4re4Lepno7jNxxLrw9vm-6r3bK3hXTPZTKvqMkgmCJ4i4BW81ENbyRplSTuT25-lxw==,1,0,0,0,0,0,0
gAAAAABeSk1LNxgSqLloCEhqcIMSBCicBqJHVbo1Xr470TUud2JN_BVq_3_qwizzxg1gaxC5GwDnmp4-GWEHPppf6wj8AaJUMg==,1,0,0,0,0,0,0
gAAAAABeSk1LKy-d4b8xqoGr4RFQBHKuzV_ecFnCuDU4sOqTIyZk6noaN1gzJQ1Lnasp_MJU6NMrMCSRI5vHmMVTf7EUzogV2w==,0,1,0,0,0,0,0
gAAAAABeSk1LE4TDLbDP0Mg-m6XdZAkMe6Gk5DeaHSSqr2_qVpSU3rPlCW2_Pw4Z7ypVWIbNiI3xmCxcgtfqvykkgqTrEQjU6Q==,1,0,0,0,0,0,0
gAAAAABeSk1LOoANnR0jF7zpgTCsVmDRrIvGZX8sYUek9D6nA2VWmKZ0ZdFjWGBoj-Mht7ibVxwxI3jQbE62s59-lE1H8ZYqWw==,1,0,0,0,0,0,0
gAAAAABeSk1Lhkplq0OYCRpOUiEUwwjNNGecLBWcVVFanzK09GO1v4iDKY3O6DZxH7sLpHxak5TBL6oR3yT15DXYapefwclfWg==,0,0,0,1,0,0,0
gAAAAABeSk1Lt97yFe6IRYOQC5ZwMh55_UohAnEJGGwIr-XlYxDZcTtzhwoj_upTnJCqE6WNZIMJ5ChW5Z-R7olNiefcgrqrQQ==,0,1,0,0,0,0,0
gAAAAABeSk1LbwvZxIxfD7rTKLTlEBzE5NZ1GpeZtHzY65iI0LPFJJdcIkHmp1HIKhAMS1G0gzEC10L3yypYt8-BMN3QteJsQA==,0,1,0,1,0,0,0
gAAAAABeSk1Lf_fHTr0pPpdKIxhQxvcRe_BgTRDnuTUdPo-8N4RApOtFa3nv-mxnR78GDewb9DtUPMHrDg_lHtAznb_MN1wr7g==,0,1,0,0,0,0,0
gAAAAABeSk1LOpXEPU9cXtdXt1lNTnwnsXP-jtBMYjfs0PUYMHDcBuu8BTgqVBVbAi3Lm22VhCPQj1yacP1VpLB7djO6ijAj9A==,1,0,0,0,0,0,0
gAAAAABeSk1LBk1354Vw9feHLHjGuX4b095ctuxmJ2cJjbwCXRoGLqcVeTw06zbrNrO0Hqz5N92kZlvzhr-kBUJJw_5zC5XUPA==,0,0,0,1,0,0,0
gAAAAABeSk1LAnL98PsAxMMQtf_xeeJSasFDJYeIPhHeDpZ9ZmasdMO0m3je2Gq0clsHWA8DxmiKQGHibFrBFYlHTgUf9gidgQ==,0,1,0,0,0,0,0
gAAAAABeSk1LSsdW-d1V6ezzlJLVH9_gRr8SBRgNWG5vRzNA7yVjGZZJSWGtL7pZk-c9rHTNghafjk3-sAjhi-6YzaeA8ela0A==,1,0,0,0,0,0,0
gAAAAABeSk1LEtkmHbCHoCkQ5fgBTPAvcMuU1sWyYhC15o6G5MuCsClYo5CPTamVGgtI_RohX3VnT5tEGDji0ES16OAND_fvlw==,1,0,0,0,0,0,0
gAAAAABeSk1L-FPW5V3PDW7k94s5dSpmw_UPZx6y1Pt6M5HLSHZkxwGJt9YZJbeZ4Mk3N7cywomlntlSjRGX1gndMRcP0eUyXw==,1,0,0,0,0,0,0
gAAAAABeSk1LaXrKAqzz_1pbCzqdI3DAwh49zRpMoIBERE-2Vffw-hoQaXvser8qe7HoSGAoh9DXWZ9QW0rzFLcqIErXbV1DXg==,1,0,0,0,0,0,0
gAAAAABeSk1L6ck1WOwcEizH0rqB14hv-W48ihlaQ-uC2pKvjmBOWDelkLaRvTVEm26qvOPWe6512_fWy7Br4E6rN72ahDWMVQ==,1,0,0,0,0,0,0
gAAAAABeSk1LuZfNPLJ1zYEM-onzhgvaqy8pPu5lMR2kjVflkvrzInS0gr6jaMN5mHG7Ebqpmh6gbCcpqhjz1oIszfOrT4xDiQ==,1,0,0,0,0,0,0
gAAAAABeSk1Lo6-MVD5IPqdR2-0cpzvYwV8Gom4j5IrL9S7gPy_3GDH5v6o506uaFBXpe4nILNm5GLGPPfC7m6xn3NXM89j8nA==,0,1,0,0,0,0,0
gAAAAABeSk1LhrW0ahXwuXxSiA1SX50sHcSoum2AVi3Oywf1mMyTnACtVskc_1FyMvYd04dS3l5jtmDhvrSpo2AErtO9PLPsUw==,0,1,0,0,0,0,0
gAAAAABeSk1Lqk5i7rttj5ZHzRfiKomHWFP-LXzD0axMnIIAb7muPPlT1XqL886RErrXw_FvAsquozXBwOPO7AVdQIkWCtmwfA==,0,0,1,0,0,0,1
gAAAAABeSk1LOY-4Dr5ICzvNlAHK2G2zcE923_05C61VFrF57cxNIdVPQeNSJwnP-ki1_5Z6nOHDVgAJuAeiwFojA3FUh1LYag==,0,1,0,0,0,0,0
gAAAAABeSk1L6JNTgU4jHCMIL6mUNvdzP213vYbMVKrmxZ0rW3IzKHYlggraHi44Mb_J-EbDl0-Tg-6SvSHRkdC4S5fUDZJl5A==,0,1,0,0,0,0,0
gAAAAABeSk1LFP5FNDAvBHSLSaaR9a0-d54zNtZbOBLTDaxTUXtAjBYr0p8kl-aTiMpvbYKI3oWx_fk7GvwTG-mvDNmDwBVj4w==,0,0,0,1,0,1,0
gAAAAABeSk1Lj9LU9FD4y37lyCI7E6jH6sPpphY7jGtMuFx3XUVHKN6s6UE3gciHanUcG9Pq1GqvTi5MhRUSy7UbSdGPIBSB3A==,1,0,0,0,0,0,0
gAAAAABeSk1LHtYxmnUwzf9JwI5avXcERhgbC1trlsTlT9k9eThZVs-IR056Vk_wRAmhgqLdJ0fGDf-XQgfJM84MXf8CggqO0A==,1,0,0,0,0,0,0
gAAAAABeSk1L7hL-It13OVQzzQc65Fz__D1Dy6t4D05b9kDxwdDIZtMMO7XhRAF66Ky3f6Ktgn2u_I4FlEUVjEgLoqixItDhFA==,0,1,0,0,0,0,0
gAAAAABeSk1LUS6o33NM1p3aVOpDBWngZJqifIH44bfl2bDrOqv6StWcdLJwIqfunVEi5cmJtgxHzjqDMPJ0_eRn-lriNX4d9g==,0,0,0,0,0,1,0
gAAAAABeSk1LPACI0AWPvITu16DkfRQc7r6BE-4MsaxCxqwx5WKPyFFxnwvZJ7IdjyLa8U7pEZks4uBOannCPq83CblFrKVkvw==,1,0,0,0,0,0,0
gAAAAABeSk1LQOZIplQMK7DguWQr03IS7q3onfiRbx1c-QPoTS_LnZnJagrenb7gLGTO9o_FV-oX4FiwhZ-MMcG5QOoLmtQSnA==,0,0,0,0,1,0,0
gAAAAABeSk1Ls9tW9mY_5INmFCbSEWZiysm5kh82GEtzBxGNJ--l83C99P0WXtB_RnaJe-MqWwzqF7ylNLvD36DWJ7D3ASC3Dg==,1,0,0,0,0,0,0
